Year,Month,Day,Inflow [GWh]
2004,3,4,10.3081
2004,3,5,10.0887
2004,3,6,9.74907
2004,3,7,9.33701
2004,3,8,8.90738
2004,3,9,8.53386
2004,3,10,8.26827
2004,3,11,8.09907
2004,3,12,7.94108
2004,3,13,7.78937
2004,3,14,7.61284
2004,3,15,7.44420
2004,3,16,7.30893
2004,3,17,7.17436
2004,3,18,7.04762
2004,3,19,6.95057
2004,3,20,6.82269
2004,3,21,6.63697
2004,3,22,6.40717
2004,3,23,6.16476
2004,3,24,5.92807
2004,3,25,5.75180
2004,3,26,5.64047
2004,3,27,5.76543
2004,3,28,6.08091
2004,3,29,6.24193
2004,3,30,6.23460
2004,3,31,6.16150
2004,4,1,6.04400
2004,4,2,5.89183
2004,4,3,5.71459
2004,4,4,5.52499
2004,4,5,5.32327
2004,4,6,5.11099
2004,4,7,4.90883
2004,4,8,4.71598
2004,4,9,4.53198
2004,4,10,4.34982
2004,4,11,4.16580
2004,4,12,3.99627
2004,4,13,3.83948
2004,4,14,3.71249
2004,4,15,3.60010
2004,4,16,3.49187
2004,4,17,3.40238
2004,4,18,3.32711
2004,4,19,3.26815
2004,4,20,3.24087
2004,4,21,3.27168
2004,4,22,3.30734
2004,4,23,3.31831
2004,4,24,3.30135
2004,4,25,3.28450
2004,4,26,3.28939
2004,4,27,3.31175
2004,4,28,3.31276
2004,4,29,3.30102
2004,4,30,3.28177
2004,5,1,3.25044
2004,5,2,3.22544
2004,5,3,3.20102
2004,5,4,3.17693
2004,5,5,3.15945
2004,5,6,3.16552
2004,5,7,3.22174
2004,5,8,3.28039
2004,5,9,3.32751
2004,5,10,3.38187
2004,5,11,3.41150
2004,5,12,3.41459
2004,5,13,3.38988
2004,5,14,3.36996
2004,5,15,3.33251
2004,5,16,3.29324
2004,5,17,3.25392
2004,5,18,3.20747
2004,5,19,3.15365
2004,5,20,3.09292
2004,5,21,3.02856
2004,5,22,2.95723
2004,5,23,2.88408
2004,5,24,2.81972
2004,5,25,2.75925
2004,5,26,2.70092
2004,5,27,2.63378
2004,5,28,2.56606
2004,5,29,2.50047
2004,5,30,2.44911
2004,5,31,2.41012
2004,6,1,2.37199
2004,6,2,2.34056
2004,6,3,2.31277
2004,6,4,2.29222
2004,6,5,2.38588
2004,6,6,2.60734
2004,6,7,2.83551
2004,6,8,3.02715
2004,6,9,3.14633
2004,6,10,3.19331
2004,6,11,3.19437
2004,6,12,3.16512
2004,6,13,3.11498
2004,6,14,3.06562
2004,6,15,3.01801
2004,6,16,2.96426
2004,6,17,2.91117
2004,6,18,2.87240
2004,6,19,2.88664
2004,6,20,2.90088
2004,6,21,2.89605
2004,6,22,2.87826
2004,6,23,2.85140
