Year,Month,Day,Inflow [GWh]
2005,1,23,9.82306
2005,1,24,9.63058
2005,1,25,9.44872
2005,1,26,9.26518
2005,1,27,9.08579
2005,1,28,8.89320
2005,1,29,8.72028
2005,1,30,8.54895
2005,1,31,8.37112
2005,2,1,8.20302
2005,2,2,8.03660
2005,2,3,7.88326
2005,2,4,7.74793
2005,2,5,7.62064
2005,2,6,7.50007
2005,2,7,7.37771
2005,2,8,7.26027
2005,2,9,7.13791
2005,2,10,7.02383
2005,2,11,6.92250
2005,2,12,6.81804
2005,2,13,6.74801
2005,2,14,6.77300
2005,2,15,6.82908
2005,2,16,6.85743
2005,2,17,6.85627
2005,2,18,6.82717
2005,2,19,6.80120
2005,2,20,6.75086
2005,2,21,6.71349
2005,2,22,6.64503
2005,2,23,6.61594
2005,2,24,6.60652
2005,2,25,6.64608
2005,2,26,6.70711
2005,2,27,6.76970
2005,2,28,6.81598
2005,3,1,6.84414
2005,3,2,6.84436
2005,3,3,6.83474
2005,3,4,6.80712
2005,3,5,6.79247
2005,3,6,6.76966
2005,3,7,6.74663
2005,3,8,6.72360
2005,3,9,6.70392
2005,3,10,6.72830
2005,3,11,6.80324
2005,3,12,6.91060
2005,3,13,7.24538
2005,3,14,7.85718
2005,3,15,8.33462
2005,3,16,8.83937
2005,3,17,9.52169
2005,3,18,10.0387
2005,3,19,10.2423
2005,3,20,10.2418
2005,3,21,10.1989
2005,3,22,10.1283
2005,3,23,9.99386
2005,3,24,9.81206
2005,3,25,9.59917
2005,3,26,9.42699
2005,3,27,9.24361
2005,3,28,9.09288
2005,3,29,9.01572
2005,3,30,8.96315
2005,3,31,8.94313
2005,4,1,8.90657
2005,4,2,8.84240
2005,4,3,8.70150
2005,4,4,8.49844
2005,4,5,8.26429
2005,4,6,7.97467
2005,4,7,7.68663
2005,4,8,7.36279
2005,4,9,7.09756
2005,4,10,6.96650
2005,4,11,7.09665
2005,4,12,7.31514
2005,4,13,7.49115
2005,4,14,7.60834
2005,4,15,7.63272
2005,4,16,7.56898
2005,4,17,7.45918
2005,4,18,7.34311
2005,4,19,7.21878
2005,4,20,7.11725
2005,4,21,7.02557
2005,4,22,6.95021
2005,4,23,6.85361
2005,4,24,6.76035
2005,4,25,6.67181
2005,4,26,6.56872
2005,4,27,6.46384
2005,4,28,6.34599
2005,4,29,6.22008
2005,4,30,6.09575
2005,5,1,5.95351
2005,5,2,5.77862
2005,5,3,5.57286
2005,5,4,5.37180
2005,5,5,5.22978
2005,5,6,5.16247
2005,5,7,5.16203
2005,5,8,5.20409
2005,5,9,5.33897
2005,5,10,5.50180
2005,5,11,5.63198
2005,5,12,5.72637
2005,5,13,5.74247
2005,5,14,5.72949
2005,5,15,5.66887
2005,5,16,5.65589
2005,5,17,5.59215
2005,5,18,5.63777
2005,5,19,6.10482
2005,5,20,6.64858
2005,5,21,6.94495
2005,5,22,7.00513
2005,5,23,6.96442
2005,5,24,6.89441
2005,5,25,6.79018
2005,5,26,6.64759
2005,5,27,6.45780
2005,5,28,6.24911
2005,5,29,6.02500
2005,5,30,5.81228
2005,5,31,5.62976
2005,6,1,5.47990
2005,6,2,5.28754
2005,6,3,5.13433
2005,6,4,4.97127
2005,6,5,4.83438
2005,6,6,4.67781
2005,6,7,4.57359
2005,6,8,4.47562
2005,6,9,4.37451
2005,6,10,4.29623
2005,6,11,4.21794
2005,6,12,4.15263
2005,6,13,4.06942
2005,6,14,3.99114
2005,6,15,3.92090
2005,6,16,3.86700
2005,6,17,3.81310
2005,6,18,3.76076
2005,6,19,3.72319
2005,6,20,3.66280
2005,6,21,3.61046
2005,6,22,3.54828
2005,6,23,3.47313
2005,6,24,3.40468
2005,6,25,3.32640
2005,6,26,3.26108
2005,6,27,3.21210
2005,6,28,3.15014
2005,6,29,3.10763
2005,6,30,3.06044
2005,7,1,3.02621
2005,7,2,3.10804
2005,7,3,3.29452
2005,7,4,3.43182
2005,7,5,3.51835
2005,7,6,3.58700
2005,7,7,3.63933
2005,7,8,3.71446
2005,7,9,3.90189
2005,7,10,4.32196
2005,7,11,4.82033
2005,7,12,5.64393
2005,7,13,6.57734
2005,7,14,7.24724
2005,7,15,7.59147
2005,7,16,7.73528
2005,7,17,7.75520
2005,7,18,7.68542
2005,7,19,7.64673
2005,7,20,7.57203
2005,7,21,7.54296
2005,7,22,7.67475
2005,7,23,7.95641
2005,7,24,8.31614
2005,7,25,8.54098
2005,7,26,8.61774
2005,7,27,8.59135
2005,7,28,8.48198
2005,7,29,8.35873
2005,7,30,8.19947
2005,7,31,8.07286
2005,8,1,7.93641
2005,8,2,7.76060
2005,8,3,7.61409
2005,8,4,8.50844
2005,8,5,10.3101
2005,8,6,11.3125
2005,8,7,12.2877
2005,8,8,14.1848
2005,8,9,15.4270
2005,8,10,15.8186
2005,8,11,15.7571
2005,8,12,15.8426
2005,8,13,16.2666
2005,8,14,16.6710
2005,8,15,16.9529
2005,8,16,17.3011
2005,8,17,17.5576
2005,8,18,17.7109
2005,8,19,17.7162
2005,8,20,17.6899
2005,8,21,18.0828
2005,8,22,20.6330
2005,8,23,24.5066
2005,8,24,26.8860
2005,8,25,27.5623
2005,8,26,27.3693
2005,8,27,27.1678
2005,8,28,27.0479
2005,8,29,26.8239
2005,8,30,26.2548
2005,8,31,25.4283
2005,9,1,24.4258
2005,9,2,23.3191
2005,9,3,22.3034
2005,9,4,21.5807
2005,9,5,20.8773
2005,9,6,20.1019
2005,9,7,19.2660
2005,9,8,18.4499
2005,9,9,17.6138
2005,9,10,16.8869
2005,9,11,16.2315
2005,9,12,15.6590
2005,9,13,15.0229
2005,9,14,14.5008
2005,9,15,13.9656
2005,9,16,13.4290
2005,9,17,12.9837
2005,9,18,12.7129
2005,9,19,13.0511
2005,9,20,13.7454
2005,9,21,14.2120
2005,9,22,14.4607
2005,9,23,14.4942
2005,9,24,14.4086
2005,9,25,14.2249
2005,9,26,13.9874
2005,9,27,13.7109
2005,9,28,13.5091
2005,9,29,13.3955
2005,9,30,14.1036
2005,10,1,15.3145
2005,10,2,15.9137
2005,10,3,16.1966
2005,10,4,16.6793
2005,10,5,19.1555
2005,10,6,23.2040
2005,10,7,25.7107
2005,10,8,26.5055
2005,10,9,26.4221
2005,10,10,26.0119
2005,10,11,25.3350
2005,10,12,24.4807
2005,10,13,23.5214
2005,10,14,22.5183
2005,10,15,21.5077
2005,10,16,20.5181
2005,10,17,19.5741
2005,10,18,18.6722
2005,10,19,17.7889
2005,10,20,16.9884
2005,10,21,16.2733
2005,10,22,15.6116
2005,10,23,14.9922
2005,10,24,14.3930
2005,10,25,13.8363
2005,10,26,13.3469
2005,10,27,12.8461
2005,10,28,12.3582
2005,10,29,11.8997
2005,10,30,11.4754
2005,10,31,11.0887
2005,11,1,10.7297
2005,11,2,10.3935
2005,11,3,10.0767
2005,11,4,9.78284
2005,11,5,9.50235
2005,11,6,9.24109
2005,11,7,9.03844
2005,11,8,8.90111
2005,11,9,8.78345
2005,11,10,8.67878
2005,11,11,8.57410
2005,11,12,8.46942
2005,11,13,8.35848
2005,11,14,8.23925
2005,11,15,8.11019
2005,11,16,7.99253
2005,11,17,7.86034
2005,11,18,7.74190
2005,11,19,7.63331
2005,11,20,7.52549
2005,11,21,7.41611
2005,11,22,7.31656
2005,11,23,7.21367
2005,11,24,7.12062
2005,11,25,7.02443
2005,11,26,6.95106
2005,11,27,17.4425
2005,11,28,7.62116
2005,11,29,8.15876
2005,11,30,8.74200
2005,12,1,9.42232
2005,12,2,9.96833
2005,12,3,10.4243
2005,12,4,11.1807
2005,12,5,12.0171
2005,12,6,13.2370
2005,12,7,15.1968
2005,12,8,17.0232
2005,12,9,18.2050
2005,12,10,18.8090
2005,12,11,18.9921
2005,12,12,18.9526
2005,12,13,18.8005
2005,12,14,18.6153
2005,12,15,18.3581
2005,12,16,18.0650
2005,12,17,17.7099
2005,12,18,17.3220
2005,12,19,16.9031
2005,12,20,16.4761
2005,12,21,16.0391
2005,12,22,15.5973
2005,12,23,15.1668
2005,12,24,14.7297
2005,12,25,14.3155
2005,12,26,13.9044
2005,12,27,13.5373
2005,12,28,13.2030
2005,12,29,12.9339
2005,12,30,12.7104
2005,12,31,12.4756
2006,1,1,12.2734
2006,1,2,12.1857
2006,1,3,12.3475
2006,1,4,12.5405
2006,1,5,12.6776
2006,1,6,12.7854
2006,1,7,12.9164
2006,1,8,13.0410
2006,1,9,13.1132
2006,1,10,13.1244
2006,1,11,13.0715
2006,1,12,12.9808
2006,1,13,12.8605
2006,1,14,12.7057
2006,1,15,12.5458
2006,1,16,12.3548
2006,1,17,12.1588
2006,1,18,11.9660
2006,1,19,11.7732
